word,slope,mean,intercept,change,approachmid,approachstd
said,0.000566664736818,-0.0693743739351,-1.1423540531,0.0523588803675,0.107397726859,0.421365455531
had,0.00130543606732,-0.0814516295607,-2.55329482303,0.118644434879,0.19971131396,0.803728896967
was,0.00098918550093,-0.0819771821504,-1.95499992816,0.114044725749,0.164332370867,0.771964200103
eyes,-0.00080463218928,0.347257127124,1.87082817753,-0.145332062497,0.0781930985464,0.353232408764
looked,-0.000366532667087,0.0883859227992,0.782415527929,-0.072053858306,0.0261706324532,0.112688725779
face,-0.000907730387154,0.239109494997,1.95789698307,-0.157119141275,0.130239464987,0.450739579559
head,-0.000476068636581,0.000100485445438,0.901536448812,-0.0876923621136,-0.0604460958174,-0.303892714091
thought,0.000581871554161,0.0465600031569,-1.05521378465,0.0514235281165,-0.0420505931032,-0.20351838073
asked,0.00122595149016,-0.0537033092739,-2.37504245589,0.128658064718,0.209591210077,0.881742564576
felt,-0.000931688569617,0.154857801563,1.91901010813,-0.125510053839,0.186292441543,0.717220107471
went,0.00187232007293,-0.142854723142,-3.68809278123,0.188757912555,0.330782839305,1.23248900747
hand,-0.00184420002139,0.143655181425,3.63564792194,-0.215542411783,0.292136795007,1.14229831023
knew,0.00056504068488,0.0335895741394,-1.03631496268,0.0202334298181,0.0432994694052,0.170507898998
saw,2.65393864095e-05,-0.0976698699185,-0.147922198085,-0.0209294039949,-0.0145172948358,-0.0713639740252
took,0.00131109617099,-0.276198268903,-2.75875886867,0.128170957552,0.188181038148,1.01162903354
came,0.0028230646292,-0.218358733428,-5.56383160882,0.307662646629,0.503607065531,1.97130553584
turned,0.000351234228838,-0.0639410476459,-0.729003059951,0.0237308565475,0.052612162096,0.292045382534
father,-0.00148011467754,0.288304768898,3.09090191081,-0.245201260711,0.199989770444,0.504031275898
mother,-8.50232550861e-05,0.646401953203,0.807393486709,-0.00780138327756,0.0467972389297,0.142430541731
told,0.00157794900838,-0.0806543190829,-3.06850076644,0.173474652289,0.213437979318,0.794739413958
hands,-0.000625015721168,0.20190439173,1.38537165976,-0.103706146919,0.0439903957992,0.188616509636
made,0.00176759931739,-0.191280945182,-3.53823025267,0.18894303139,0.275736930583,1.42855308399
was-told,0.00145532553746,-0.0377157716271,-2.79337467681,0.138600496287,0.132556596808,0.574028220153
voice,-0.000658983895866,0.210187817291,1.45797382411,-0.0957664503246,0.0907252822998,0.461820087052
sat,-0.00114900686658,0.222593467114,2.39823796899,-0.189325338186,0.17003644094,0.553844851763
mind,-0.0016473779228,0.0842055169157,3.20351561374,-0.200027090545,0.198641575152,0.928235427776
found,0.000829373326054,-0.191593650626,-1.76201204351,0.0801661912157,0.0911660612599,0.388815459528
got,0.00186382235947,-0.364181534645,-3.89332917231,0.23629870624,0.252741384136,0.888730189238
heard,-0.000246007431874,0.0420629639731,0.507878036226,-0.0633413248081,0.0138996212567,0.0664127632768
was-asked,0.000422753542463,-0.0563709975063,-0.85685483016,0.0405224154376,0.0835654611134,0.318380018037
stood,0.00105255110783,-0.135790514065,-2.12879603674,0.105196384027,0.217790814744,0.782356463521
wanted,0.00214316775208,-0.053591464521,-4.11167960309,0.245425217033,0.177034446449,0.5728598302
says,0.00258347796303,-0.264740888366,-5.15655641137,0.222696429033,0.348172542432,0.875435912624
have,0.00107384080668,-0.0455078548319,-2.07882542228,0.125530909786,0.139361811712,0.700306692816
put,0.00205271336139,-0.0783046986608,-3.96511744844,0.215881047612,0.297088891529,1.19842161871
did,0.00102990983488,-0.11976409084,-2.06989836318,0.100219374988,0.17672857593,0.706207512986
began,0.000544170471752,-0.0402874006723,-1.07067418894,0.0313899525543,0.0922451603606,0.426802846083
left,0.00138746889917,-0.195847712947,-2.82302007352,0.150460925891,0.223771839927,1.18899800753
come,0.0014624174521,-0.186517031482,-2.95560447704,0.205182828452,0.276248221876,1.09905616915
life,0.00231102535953,0.0185138252125,-4.35741269306,0.224796664468,0.143245953017,0.634148836505
